AcademicRecordKeywordID,AcademicRecordId,AcademicKeywordId
373988,96774,150779
373989,96774,150780
373990,96774,150781
373991,96775,144125
373992,96775,141150
373993,96775,130202
373994,96775,129538
373995,96776,150782
373996,96776,150783
373997,96776,150784
373998,96776,150785
373999,96776,150786
374000,96777,150787
374001,96777,129049
374002,96778,140794
374003,96778,150788
374004,96778,129059
374005,96779,128916
374006,96779,150789
374007,96779,136719
374008,96779,134236
374009,96779,128969
374010,96779,129204
374011,96779,136212
374012,96780,150790
374013,96780,150791
374014,96780,150792
374015,96780,129706
374016,96780,135934
374017,96780,144009
374018,96783,136917
374019,96783,150793
374020,96783,150794
374021,96783,150795
374022,96783,150796
374023,96783,150797
374024,96786,136509
374025,96786,150798
374026,96786,150799
374027,96786,150800
374028,96788,150801
374029,96788,150802
374030,96788,138324
374031,96788,136328
374032,96788,129096
374033,96788,150803
374034,96788,140081
374035,96789,150804
374036,96789,147324
374037,96789,130413
374038,96789,150495
374039,96789,150805
374040,96790,130465
374041,96790,130635
374042,96790,145403
374043,96790,137263
374044,96790,150806
374045,96790,150807
374046,96792,135934
374047,96792,150808
374048,96792,145150
374049,96792,136116
374050,96792,129096
374051,96793,150809
374052,96793,150810
374053,96793,150811
374054,96793,150812
374055,96793,150813
374056,96794,135934
374057,96794,150814
374058,96794,150815
374059,96794,136089
374060,96794,150816
374061,96794,131272
374062,96795,150817
374063,96795,150818
374064,96795,150819
374065,96796,150820
374066,96796,150821
374067,96796,150822
374068,96796,140794
374069,96796,150823
374070,96796,150824
374071,96796,129177
374072,96797,150825
374073,96797,136509
374074,96797,150826
374075,96797,150827
374076,96798,140794
374077,96798,146869
374078,96798,150828
374079,96798,150829
374080,96798,150112
374081,96799,150830
374082,96799,150831
374083,96799,150832
374084,96799,150833
374085,96799,150834
374086,96799,150835
374087,96801,129752
374088,96801,136693
374089,96801,150836
374090,96801,150837
374091,96801,150838
374092,96801,135349
374093,96801,140794
374094,96801,150839
374095,96801,150840
374096,96802,130560
374097,96802,131483
374098,96802,150841
374099,96802,150300
374100,96803,136509
374101,96803,150842
374102,96803,150843
374103,96804,135349
374104,96804,129096
374105,96804,128886
374106,96804,143228
374107,96804,140794
374108,96805,150844
374109,96805,150845
374110,96805,150846
374111,96806,136509
374112,96806,150847
374113,96806,150848
374114,96808,132483
374115,96808,150483
374116,96808,150287
374117,96808,130470
374118,96809,130344
374119,96809,136205
374120,96809,136325
374121,96809,134846
374122,96809,150849
374123,96809,150850
374124,96810,140794
374125,96810,150851
374126,96810,133749
374127,96810,129132
374128,96810,150852
374129,96810,129096
374130,96811,138486
374131,96811,150853
374132,96811,150854
374133,96811,150855
374134,96811,138388
374135,96811,128973
374136,96811,136409
374137,96811,128866
374138,96811,150856
374139,96811,150857
374140,96811,136223
374141,96811,150858
374142,96811,138388
374143,96811,150859
374144,96811,135857
374145,96811,150860
374146,96812,129201
374147,96812,150861
374148,96812,150862
374149,96812,150863
374150,96812,150864
374151,96814,135907
374152,96814,150865
374153,96814,150866
374154,96814,150068
374155,96814,150867
374156,96815,150868
374157,96815,135902
374158,96815,129096
374159,96815,150869
374160,96816,140794
374161,96816,132244
374162,96816,150870
374163,96816,150871
374164,96816,150872
374165,96816,150873
374166,96817,140794
374167,96817,150874
374168,96817,129573
374169,96817,150875
374170,96817,150876
374171,96817,150877
374172,96817,150878
374173,96818,150879
374174,96818,150880
374175,96818,130293
374176,96818,138390
374177,96819,150881
374178,96819,150882
374179,96819,150830
374180,96819,150883
374181,96819,150884
374182,96819,150885
374183,96819,150886
374184,96819,150887
374185,96819,150888
374186,96819,150889
374187,96820,150890
374188,96820,150276
374189,96820,150891
374190,96820,150892
374191,96820,150893
374192,96821,150879
374193,96821,138390
374194,96821,150880
374195,96821,150894
374196,96822,150879
374197,96822,150880
374198,96822,150895
374199,96822,138390
374200,96822,150896
374201,96823,150897
374202,96823,150898
374203,96823,150899
374204,96823,150900
374205,96823,150901
374206,96823,150902
374207,96824,132244
374208,96824,150903
374209,96824,150904
374210,96824,134055
374211,96824,150905
374212,96825,150906
374213,96825,150885
374214,96825,150907
374215,96825,150908
374216,96825,150884
374217,96825,150909
374218,96825,150910
374219,96825,150911
374220,96825,150912
374221,96825,150889
374222,96826,150913
374223,96826,150914
374224,96826,150915
374225,96826,150916
374226,96826,150907
374227,96826,150909
374228,96826,150911
374229,96826,150910
374230,96826,150917
374231,96826,150914
374232,96826,150888
374233,96827,136478
374234,96827,135948
374235,96827,136447
374236,96827,128916
374237,96827,150918
374238,96827,150919
374239,96827,136870
374240,96827,146875
374241,96827,150920
374242,96827,135858
374243,96827,136356
374244,96828,150879
374245,96828,136089
374246,96828,146918
374247,96828,150921
374248,96828,134863
374249,96829,150922
374250,96829,150923
374251,96830,138390
374252,96830,150880
374253,96830,150879
374254,96830,150924
374255,96830,131418
374256,96830,150925
374257,96831,150926
374258,96831,150927
374259,96831,150928
374260,96831,150106
374261,96831,150929
374262,96831,150930
374263,96832,150931
374264,96832,150932
374265,96832,130358
374266,96833,136342
374267,96833,150933
374268,96833,129247
374269,96833,133269
374270,96833,150934
374271,96834,150913
374272,96834,150907
374273,96834,150885
374274,96834,150909
374275,96834,150935
374276,96834,150936
374277,96834,150937
374278,96835,150938
374279,96835,150939
374280,96835,150940
374281,96835,150941
374282,96835,150942
374283,96836,150913
374284,96836,150907
374285,96836,150885
374286,96836,150909
374287,96836,150935
374288,96836,150936
374289,96836,150937
374290,96837,150943
374291,96837,150944
374292,96837,150945
374293,96837,150946
374294,96838,150947
374295,96838,150948
374296,96838,150949
374297,96839,150950
374298,96839,150951
374299,96839,150909
374300,96839,148440
374301,96839,150952
374302,96839,150953
374303,96840,150950
374304,96840,150951
374305,96840,150909
374306,96840,148440
374307,96840,150954
374308,96840,150952
374309,96840,150955
374310,96841,150956
374311,96841,150957
374312,96841,140823
374313,96841,143311
374314,96841,138378
374315,96841,150958
374316,96842,150959
374317,96842,150221
374318,96842,150960
374319,96842,150961
374320,96843,150962
374321,96843,150963
374322,96843,150964
374323,96843,150965
374324,96843,150966
374325,96844,150967
374326,96844,150968
374327,96844,150969
374328,96844,137632
374329,96845,150970
374330,96845,138426
374331,96845,150971
374332,96845,150972
374333,96845,150973
374334,96845,150974
374335,96846,150970
374336,96846,150975
374337,96846,150976
374338,96846,150977
374339,96846,150978
374340,96846,150979
374341,96846,150980
374342,96846,150981
374343,96847,147571
374344,96847,150982
374345,96847,140098
374346,96847,150983
374347,96848,150984
374348,96848,150907
374349,96848,150985
374350,96848,150986
374351,96848,150987
374352,96849,129200
374353,96849,150988
374354,96849,138457
374355,96849,150989
374356,96849,128938
374357,96850,130285
374358,96850,129200
374359,96850,130290
374360,96850,136272
374361,96850,130340
374362,96850,128937
374363,96851,145163
374364,96851,144623
374365,96851,133368
374366,96852,134562
374367,96852,143839
374368,96852,150990
374369,96852,150044
374370,96852,150991
374371,96853,128937
374372,96853,150992
374373,96853,136208
374374,96853,132997
374375,96853,150989
374376,96853,128938
374377,96854,150993
374378,96854,150994
374379,96854,150995
374380,96854,150026
374381,96854,150996
374382,96855,150997
374383,96855,150998
374384,96855,150999
374385,96855,151000
374386,96856,151001
374387,96856,151002
374388,96856,151003
374389,96857,128951
374390,96857,151004
374391,96857,151005
374392,96857,145739
374393,96857,129041
374394,96858,151006
374395,96858,129770
374396,96858,151007
374397,96858,151008
374398,96858,130046
374399,96858,151009
374400,96858,151010
374401,96859,137695
374402,96859,151011
374403,96859,129611
374404,96860,129018
374405,96860,151012
374406,96860,138664
374407,96861,133577
374408,96861,144623
374409,96861,151013
374410,96861,128945
374411,96862,129167
374412,96862,151014
374413,96862,151015
374414,96862,151016
374415,96862,131241
374416,96862,151017
374417,96863,151018
374418,96863,151019
374419,96863,151020
374420,96863,151021
374421,96863,151022
374422,96864,148522
374423,96864,151023
374424,96864,151024
374425,96864,132962
374426,96864,151025
374427,96865,151026
374428,96865,151027
374429,96865,151028
374430,96865,151029
374431,96866,151030
374432,96866,135840
374433,96866,149948
374434,96866,151031
374435,96867,132222
374436,96867,151032
374437,96867,151033
374438,96867,150156
374439,96868,130091
374440,96868,151034
374441,96868,151035
374442,96869,151036
374443,96869,131222
374444,96869,151037
374445,96870,151038
374446,96870,151039
374447,96870,151040
374448,96871,151041
374449,96871,151042
374450,96871,151043
374451,96872,151044
374452,96872,151045
374453,96872,129108
374454,96872,128867
374455,96873,151046
374456,96873,151047
374457,96873,140927
374458,96873,151048
374459,96874,129598
374460,96874,130038
374461,96874,151049
374462,96874,151050
374463,96874,129621
374464,96875,137027
374465,96875,145739
374466,96875,151051
374467,96875,129025
374468,96876,135593
374469,96876,137696
374470,96876,130931
374471,96876,151052
374472,96876,130181
374473,96877,141263
374474,96877,151053
374475,96877,129611
374476,96877,151054
374477,96877,138859
374478,96878,129611
374479,96878,145290
374480,96878,128874
374481,96878,129770
374482,96878,129264
374483,96878,131796
374484,96878,129383
374485,96879,128951
374486,96879,150076
374487,96880,151055
374488,96880,134243
374489,96880,134215
374490,96880,145377
374491,96881,128951
374492,96881,151056
374493,96881,151057
374494,96882,148188
374495,96882,151051
374496,96882,151058
374497,96882,151059
374498,96882,151060
374499,96883,151061
374500,96883,145739
374501,96883,151062
374502,96883,151063
374503,96883,145763
374504,96884,129096
374505,96884,128959
374506,96884,151064
374507,96885,129196
374508,96885,131018
374509,96885,137678
374510,96885,129598
374511,96885,151065
374512,96886,130456
374513,96886,128951
374514,96886,136625
374515,96886,130679
374516,96886,129770
374517,96886,128959
374518,96886,144787
374519,96886,151066
374520,96886,137695
374521,96887,130456
374522,96887,134262
374523,96887,151067
374524,96887,151010
374525,96887,151068
374526,96888,140728
374527,96888,130969
374528,96888,128951
374529,96889,128951
374530,96889,129383
374531,96889,151069
374532,96889,134094
374533,96889,128931
374534,96889,136205
374535,96890,129383
374536,96890,151070
374537,96890,137698
374538,96890,151071
374539,96891,134657
374540,96891,130456
374541,96891,129196
374542,96892,129196
374543,96892,151072
374544,96892,151073
374545,96893,133805
374546,96893,134039
374547,96893,151074
374548,96894,151075
374549,96894,130374
374550,96894,151076
374551,96894,151077
374552,96895,151078
374553,96895,129598
374554,96895,131018
374555,96895,151079
374556,96896,129196
374557,96896,151080
374558,96896,129685
374559,96896,151081
374560,96896,151082
374561,96896,129195
374562,96897,129262
374563,96897,144692
374564,96897,129196
374565,96897,129041
374566,96897,129598
374567,96897,145783
374568,96898,144724
374569,96898,147133
374570,96898,130887
374571,96898,151083
374572,96898,129086
374573,96899,129196
374574,96899,130457
374575,96899,151084
374576,96899,128916
374577,96900,130820
374578,96900,130861
374579,96900,129288
374580,96900,129263
374581,96900,129608
374582,96900,140117
374583,96901,129233
374584,96901,151085
374585,96901,129196
374586,96901,129047
374587,96901,131614
374588,96901,132395
374589,96902,132597
374590,96902,151086
374591,96902,151087
374592,96903,129196
374593,96903,151088
374594,96903,129685
374595,96903,145377
374596,96904,129196
374597,96904,151089
374598,96904,128951
374599,96904,137734
374600,96904,151090
374601,96905,131750
374602,96905,129196
374603,96905,128973
374604,96905,140398
374605,96905,151091
374606,96905,151092
374607,96906,129196
374608,96906,151093
374609,96906,145804
374610,96907,129196
374611,96907,151094
374612,96907,145463
374613,96907,131058
374614,96908,150236
374615,96908,151095
374616,96908,130334
374617,96908,151096
374618,96908,129196
374619,96909,145089
374620,96909,143643
374621,96909,151097
374622,96910,151098
374623,96910,129340
374624,96910,148279
374625,96911,130457
374626,96911,130931
374627,96911,128886
374628,96911,151099
374629,96911,151100
374630,96912,151101
374631,96912,151102
374632,96912,129340
374633,96912,132488
374634,96913,129196
374635,96913,129233
374636,96913,151103
374637,96913,134502
374638,96913,151104
374639,96913,135476
374640,96914,151105
374641,96914,145804
374642,96914,151106
374643,96914,151107
374644,96915,151108
374645,96915,151109
374646,96915,151110
374647,96915,151111
374648,96915,151112
374649,96915,128973
374650,96916,129196
374651,96916,130931
374652,96916,137698
374653,96916,151113
374654,96916,137440
374655,96917,133577
374656,96917,128916
374657,96917,147658
374658,96917,129196
374659,96918,136983
374660,96918,132596
374661,96918,132238
374662,96918,130252
374663,96918,132301
374664,96919,129236
374665,96919,151114
374666,96919,130334
374667,96919,129233
374668,96919,142482
374669,96920,151115
374670,96920,129201
374671,96920,128984
374672,96920,130325
374673,96921,128945
374674,96921,130428
374675,96921,129196
374676,96921,129234
374677,96921,151116
374678,96921,132597
374679,96922,129233
374680,96922,136983
374681,96922,151117
374682,96922,129595
374683,96922,151118
374684,96922,130800
374685,96922,151119
374686,96922,133718
374687,96923,129233
374688,96923,129196
374689,96923,132597
374690,96923,128945
374691,96923,130428
374692,96924,151120
374693,96924,129093
374694,96924,132597
374695,96924,141401
374696,96924,151121
374697,96925,129198
374698,96925,134039
374699,96925,136436
374700,96925,136453
374701,96925,136452
374702,96925,151122
374703,96925,128909
374704,96926,128867
374705,96926,151123
374706,96926,149972
374707,96926,149973
374708,96927,151124
374709,96927,137364
374710,96927,134110
374711,96928,129198
374712,96928,151125
374713,96928,151126
374714,96928,133660
374715,96928,129478
374716,96930,134110
374717,96930,151127
374718,96930,151128
374719,96930,151129
374720,96931,151130
374721,96931,151131
374722,96931,150064
374723,96931,151132
374724,96931,151133
374725,96932,151134
374726,96932,151135
374727,96932,129199
374728,96933,134846
374729,96933,128959
374730,96933,151136
374731,96933,151137
374732,96934,134110
374733,96934,151138
374734,96934,151139
374735,96934,129521
374736,96934,151140
374737,96935,128867
374738,96935,134110
374739,96935,151141
374740,96935,131320
374741,96936,151142
374742,96936,151143
374743,96936,136223
374744,96936,151144
374745,96936,134110
374746,96937,134110
374747,96937,151145
374748,96937,151146
374749,96937,151147
374750,96937,132070
374751,96937,151148
374752,96937,151149
374753,96938,134110
374754,96938,129198
374755,96938,151150
374756,96938,151151
374757,96938,136207
374758,96938,151152
374759,96939,151153
374760,96939,134110
374761,96940,134110
374762,96940,128885
374763,96940,129180
374764,96940,151154
374765,96941,134110
374766,96941,130293
374767,96941,151155
374768,96941,151156
374769,96942,133660
374770,96942,151157
374771,96942,129195
374772,96942,151158
374773,96942,129521
374774,96943,134110
374775,96943,130054
374776,96943,151159
374777,96944,151160
374778,96944,130293
374779,96944,151161
374780,96944,151162
374781,96944,151163
374782,96944,138737
374783,96945,151164
374784,96945,151165
374785,96945,140292
374786,96945,129198
374787,96945,151166
374788,96945,151167
374789,96946,134110
374790,96946,133955
374791,96946,151168
374792,96946,151169
374793,96946,151170
374794,96947,134110
374795,96947,130293
374796,96947,151171
374797,96947,128971
374798,96948,150043
374799,96948,151172
374800,96948,134110
374801,96948,151173
374802,96949,150064
374803,96949,151130
374804,96949,134552
374805,96950,129198
374806,96950,128960
374807,96950,129381
374808,96950,134110
374809,96950,128867
374810,96950,151174
374811,96950,128953
374812,96950,151175
374813,96951,134110
374814,96951,130293
374815,96951,151176
374816,96951,132981
374817,96952,140888
374818,96952,130293
374819,96952,151177
374820,96952,151155
374821,96952,128885
374822,96952,134392
374823,96954,151178
374824,96954,151179
374825,96954,151180
374826,96954,138723
374827,96954,151181
374828,96954,129221
374829,96954,132184
374830,96954,148528
374831,96954,129160
374832,96954,129464
374833,96955,134110
374834,96955,151170
374835,96955,131077
374836,96955,141419
374837,96955,134039
374838,96956,129121
374839,96956,128867
374840,96956,151182
374841,96957,134110
374842,96957,130293
374843,96957,151160
374844,96957,151169
374845,96958,134110
374846,96958,130293
374847,96958,151183
374848,96959,134553
374849,96959,151184
374850,96959,129571
374851,96959,151185
374852,96960,134110
374853,96960,151186
374854,96960,151187
374855,96960,131146
374856,96960,151188
374857,96960,151189
374858,96960,151190
374859,96960,151191
374860,96962,151170
374861,96962,151192
374862,96963,150043
374863,96963,134110
374864,96963,130291
374865,96963,143431
374866,96963,151193
374867,96963,151194
374868,96963,151195
374869,96963,129608
374870,96963,130957
374871,96964,143491
374872,96964,134110
374873,96964,129383
374874,96964,151196
374875,96964,129221
374876,96965,151197
374877,96965,129198
374878,96965,150043
374879,96965,128931
374880,96965,134094
374881,96965,128867
374882,96966,143491
374883,96966,134110
374884,96966,151198
374885,96966,129383
374886,96966,151196
374887,96967,151199
374888,96967,151200
374889,96967,151201
374890,96967,151202
374891,96971,139780
374892,96971,151203
374893,96971,130729
374894,96972,151204
374895,96972,151205
374896,96972,129001
374897,96973,151206
374898,96973,151207
374899,96973,151208
374900,96973,151209
374901,96973,151210
374902,96973,151211
374903,96974,151212
374904,96974,143058
374905,96974,131884
374906,96974,151213
374907,96975,142992
374908,96975,151214
374909,96975,151215
374910,96975,151216
374911,96975,151217
374912,96976,139116
374913,96976,142991
374914,96976,151218
374915,96976,139562
374916,96976,151219
374917,96977,151220
374918,96977,151221
374919,96977,151222
374920,96977,148778
374921,96978,148778
374922,96978,151223
374923,96978,151224
374924,96978,140205
374925,96978,151225
374926,96979,139727
374927,96979,151226
374928,96979,148800
374929,96979,132945
374930,96979,141097
374931,96979,130957
374932,96979,138851
374933,96979,151227
374934,96980,151228
374935,96980,151229
374936,96980,151230
374937,96980,151231
374938,96980,151232
374939,96981,129943
374940,96981,151233
374941,96981,145182
374942,96981,151234
374943,96981,151235
374944,96982,131224
374945,96982,151236
374946,96982,151237
374947,96982,151238
374948,96983,145245
374949,96983,151239
374950,96983,151240
374951,96983,139283
374952,96983,135175
374953,96983,151241
374954,96983,139410
374955,96983,129204
374956,96985,151242
374957,96985,151243
374958,96985,151244
374959,96985,142996
374960,96985,139727
374961,96986,151245
374962,96986,139397
374963,96987,151246
374964,96987,151247
374965,96987,139426
374966,96987,151248
374967,96987,132977
374968,96988,151249
374969,96988,135240
374970,96988,151250
374971,96989,140202
374972,96989,151251
374973,96989,151252
374974,96989,151253
374975,96991,151254
374976,96991,151255
374977,96991,151256
374978,96991,131938
374979,96992,151257
374980,96992,133044
374981,96992,151258
374982,96993,139493
374983,96993,151259
374984,96993,151260
374985,96993,151261
374986,96993,151262
374987,96994,151263
374988,96994,151264
374989,96994,139628
374990,96994,129915
374991,96994,151265
374992,96995,136275
374993,96995,136793
374994,96995,151266
374995,96995,151267
374996,96995,136792
374997,96996,151268
374998,96996,151269
374999,96997,139397
375000,96997,151270
375001,96997,151271
375002,96997,151272
375003,96997,143049
375004,96998,151273
375005,96998,151274
375006,96998,151275
375007,96998,151276
375008,96998,151277
375009,96998,151278
375010,96999,139522
375011,96999,139541
375012,96999,134817
375013,96999,138844
375014,96999,132015
375015,96999,151279
375016,97000,151280
375017,97000,151281
375018,97000,151282
375019,97001,151283
375020,97001,151284
375021,97001,151285
375022,97001,151286
375023,97001,142955
375024,97002,151287
375025,97002,151288
375026,97002,151289
375027,97003,151290
375028,97003,151291
375029,97003,151292
375030,97003,151293
375031,97003,151294
375032,97003,151295
375033,97004,130023
375034,97004,151296
375035,97004,151297
375036,97004,151298
375037,97005,151299
375038,97005,135323
375039,97005,151300
375040,97005,139196
375041,97006,151301
375042,97006,138058
375043,97006,139025
375044,97007,140217
375045,97007,140722
375046,97007,151302
375047,97007,151303
375048,97008,151304
375049,97008,151305
375050,97009,151306
375051,97009,151307
375052,97009,151308
375053,97009,151309
375054,97009,151310
375055,97009,151311
375056,97010,129752
375057,97010,151312
375058,97010,151313
375059,97011,151282
375060,97011,151280
375061,97011,151314
375062,97011,151281
375063,97012,137882
375064,97012,133882
375065,97012,138829
375066,97012,140630
375067,97012,151315
375068,97012,151316
375069,97012,139329
375070,97013,135319
375071,97013,151317
375072,97013,151318
375073,97013,151319
375074,97013,134124
375075,97013,151320
375076,97013,151321
375077,97014,136321
375078,97014,151322
375079,97014,151323
375080,97014,136320
375081,97014,151324
375082,97014,130270
375083,97014,151325
375084,97014,151326
375085,97014,151327
375086,97015,151328
375087,97015,151329
375088,97015,151330
375089,97016,151331
375090,97016,151332
375091,97016,130238
375092,97016,151333
375093,97017,139595
375094,97017,134816
375095,97017,151334
375096,97017,131869
375097,97017,133673
375098,97018,140762
375099,97018,151335
375100,97018,131966
375101,97018,151336
375102,97019,132063
375103,97019,151337
375104,97019,129285
375105,97019,140237
375106,97019,151338
375107,97019,151339
375108,97020,129889
375109,97020,129888
375110,97020,133849
375111,97020,129208
375112,97020,139120
375113,97021,151340
375114,97021,141682
375115,97021,151341
375116,97021,139546
375117,97021,128969
375118,97021,151342
375119,97021,151275
375120,97022,145995
375121,97022,151343
375122,97022,151344
375123,97022,129199
375124,97023,151345
375125,97023,142712
375126,97023,151346
375127,97023,151347
375128,97024,151348
375129,97024,140981
375130,97024,151349
375131,97024,151350
375132,97025,151351
375133,97025,130344
375134,97025,145157
375135,97025,151352
375136,97026,151353
375137,97026,151354
375138,97026,151355
375139,97026,129160
375140,97027,151356
375141,97027,151357
375142,97027,151358
375143,97027,151359
375144,97028,151265
375145,97028,151281
375146,97028,151360
375147,97028,151361
375148,97029,151362
375149,97029,151363
375150,97029,151364
375151,97030,151365
375152,97030,151366
375153,97030,151367
375154,97030,151368
375155,97030,151369
375156,97031,133222
375157,97031,143088
375158,97031,143098
375159,97031,143099
375160,97031,143100
375161,97031,151370
375162,97032,151371
375163,97032,151372
375164,97032,139587
375165,97032,151373
375166,97033,151300
375167,97033,151374
375168,97033,151375
375169,97033,151376
375170,97033,129747
375171,97034,139770
375172,97034,130957
375173,97034,151377
375174,97034,130293
375175,97034,131685
375176,97035,151378
375177,97035,151379
375178,97035,143013
375179,97035,139493
375180,97035,151380
375181,97036,151381
375182,97036,140266
375183,97036,151382
375184,97036,135313
375185,97037,139546
375186,97037,151383
375187,97037,151384
375188,97037,151385
375189,97037,142481
375190,97038,151386
375191,97038,151387
375192,97038,151388
375193,97038,151389
375194,97038,151390
375195,97039,142538
375196,97039,151391
375197,97039,151392
375198,97039,151393
375199,97039,151394
375200,97040,151395
375201,97040,138945
375202,97040,151396
375203,97040,139546
375204,97041,151378
375205,97041,151397
375206,97041,151398
375207,97041,151399
375208,97042,139337
375209,97042,151400
375210,97042,132023
375211,97042,151401
375212,97043,129047
375213,97043,151402
375214,97043,129436
375215,97043,151403
375216,97044,151404
375217,97044,151405
375218,97044,134770
375219,97044,151406
375220,97044,151407
375221,97044,129413
375222,97044,144565
375223,97044,151408
375224,97044,151409
375225,97044,151410
375226,97045,129196
375227,97045,148963
375228,97045,151411
375229,97045,147223
375230,97045,151412
375231,97045,151413
375232,97045,129096
375233,97045,151414
375234,97046,145139
375235,97046,139776
375236,97046,129320
375237,97046,129248
375238,97047,130038
375239,97047,130378
375240,97047,141250
375241,97047,151415
375242,97048,151416
375243,97048,129196
375244,97048,137042
375245,97049,130743
375246,97049,133828
375247,97049,151417
375248,97049,151418
375249,97049,142509
375250,97049,132444
375251,97049,132401
375252,97049,133332
375253,97049,132428
375254,97049,151419
375255,97050,132496
375256,97050,133603
375257,97050,134116
375258,97051,151420
375259,97051,151421
375260,97051,133761
375261,97051,151422
375262,97051,131012
375263,97052,131695
375264,97052,151423
375265,97052,151424
375266,97052,151425
375267,97052,151426
375268,97053,151427
375269,97053,130325
375270,97053,129234
375271,97053,151428
375272,97053,129196
375273,97053,131007
375274,97053,129119
375275,97053,129096
375276,97053,129018
375277,97054,139776
375278,97054,141682
375279,97054,151429
375280,97054,151430
375281,97054,129346
375282,97055,129096
375283,97055,144281
375284,97055,128969
375285,97055,151431
375286,97055,151432
375287,97056,129196
375288,97056,151433
375289,97056,129534
375290,97056,151434
375291,97056,151435
375292,97056,151436
375293,97056,151437
375294,97056,151438
375295,97057,130842
375296,97057,142986
375297,97057,151439
375298,97057,151440
375299,97057,151441
375300,97058,151442
375301,97058,132597
375302,97058,137503
375303,97058,151443
375304,97275,151444
375305,97275,151445
375306,97275,151446
375307,97275,151447
375308,97279,151448
375309,97279,151449
375310,97279,151450
375311,97279,147054
375312,97279,151451
375313,97279,151452
375314,97279,151453
375315,97279,151454
375316,97279,151455
375317,97279,151456
375318,97279,151457
375319,97279,151458
375320,97279,138668
375321,97280,151457
375322,97280,141740
375323,97280,151459
375324,97280,128969
375325,97281,151460
375326,97281,151461
375327,97281,151462
375328,97281,151463
375329,97281,151464
375330,97281,151465
375331,97282,151466
375332,97282,151467
375333,97282,151468
375334,97283,151469
375335,97283,146691
375336,97283,136168
375337,97284,129096
375338,97284,151470
375339,97284,138626
375340,97284,151471
375341,97284,143255
375342,97285,128916
375343,97285,129096
375344,97285,128886
375345,97285,146886
375346,97286,137324
375347,97286,137325
375348,97286,151472
375349,97286,151473
375350,97286,151474
375351,97286,137329
375352,97287,151475
375353,97287,151476
375354,97287,151477
375355,97287,151478
375356,97288,151479
375357,97288,151480
375358,97288,151481
375359,97288,151482
375360,97288,131374
375361,97288,131361
375362,97288,132604
375363,97288,151483
375364,97289,136400
375365,97289,151484
375366,97289,138413
375367,97289,146691
375368,97290,146617
375369,97290,151485
375370,97290,151486
375371,97291,130344
375372,97291,128886
375373,97291,146904
375374,97291,151487
375375,97291,151031
375376,97291,128916
375377,97291,151488
375378,97292,138627
375379,97292,136429
375380,97292,151489
375381,97292,130898
375382,97292,132222
375383,97293,138362
375384,97293,136429
375385,97293,137253
375386,97293,151490
375387,97293,128969
375388,97293,132214
375389,97294,133627
375390,97294,151491
375391,97294,138627
375392,97294,132222
375393,97294,138626
375394,97294,128999
375395,97294,143322
375396,97295,136560
375397,97295,129603
375398,97295,151492
375399,97295,129055
375400,97295,151493
375401,97295,133522
375402,97295,132604
375403,97296,131228
375404,97296,133627
375405,97296,135861
375406,97296,132674
375407,97296,128916
375408,97296,147041
375409,97296,151494
375410,97296,136429
375411,97296,137252
375412,97296,143353
375413,97296,140829
375414,97296,151495
375415,97296,132679
375416,97296,146652
375417,97296,132174
375418,97296,151496
375419,97296,151497
375420,97296,151498
375421,97296,128969
375422,97296,136258
375423,97296,134236
375424,97297,151499
375425,97297,129890
375426,97297,151500
375427,97297,137286
375428,97298,137234
375429,97298,135065
375430,97298,146636
375431,97298,131766
375432,97298,135349
375433,97299,129055
375434,97299,128886
375435,97299,151501
375436,97299,151502
375437,97299,136429
375438,97299,151503
375439,97300,136742
375440,97300,151504
375441,97300,135893
375442,97300,151505
375443,97300,151506
375444,97300,151507
375445,97301,151508
375446,97301,151509
375447,97301,151510
375448,97301,151511
375449,97301,151512
375450,97302,151513
375451,97302,151514
375452,97302,151515
375453,97302,151516
375454,97302,132619
375455,97303,135005
375456,97303,138626
375457,97303,151517
375458,97303,151518
375459,97303,128877
375460,97304,137219
375461,97304,151519
375462,97304,151520
375463,97304,151521
375464,97305,130278
375465,97305,130221
375466,97305,132108
375467,97305,151522
375468,97305,151523
375469,97306,151524
375470,97306,130238
375471,97306,128969
375472,97306,151525
375473,97307,151526
375474,97307,151527
375475,97307,151528
375476,97307,146691
375477,97308,136917
375478,97308,131637
375479,97308,151529
375480,97308,151530
375481,97308,137300
375482,97309,137624
375483,97309,132883
375484,97309,128865
375485,97309,151499
375486,97310,151531
375487,97310,144069
375488,97310,151532
375489,97310,138668
375490,97311,128999
375491,97311,151533
375492,97311,151534
375493,97311,138697
375494,97311,137330
375495,97311,151535
375496,97311,148615
375497,97311,138668
375498,97312,151536
375499,97312,151526
375500,97312,130155
375501,97312,137433
375502,97312,151537
375503,97313,151538
375504,97313,128916
375505,97313,136318
375506,97313,132222
375507,97314,128999
375508,97314,150156
375509,97314,151539
375510,97314,146676
375511,97315,145680
375512,97315,151499
375513,97315,128973
375514,97315,151540
375515,97315,131184
375516,97316,151541
375517,97316,151542
375518,97316,151543
375519,97316,151544
375520,97316,149763
375521,97317,131074
375522,97317,151545
375523,97317,151546
375524,97317,128869
375525,97318,137253
375526,97318,151547
375527,97318,151548
375528,97318,140794
375529,97318,135948
375530,97319,137290
375531,97319,151549
375532,97319,151550
375533,97319,151551
375534,97320,138707
375535,97320,151552
375536,97320,151537
375537,97320,151553
375538,97321,151554
375539,97321,146695
