AcademicRecordKeywordPlusID,AcademicRecordId,AcademicKeywordPlusId
729539,101778,133844
729540,101778,125957
729541,101778,125765
729542,101778,126385
729543,101779,128645
729544,101779,125083
729545,101779,125197
729546,101780,125437
729547,101781,139802
729548,101781,140269
729549,101781,125437
729550,101781,140270
729551,101781,127939
729552,101781,132458
729553,101781,127842
729554,101781,127908
729555,101782,139802
729556,101782,140271
729557,101782,132458
729558,101782,140265
729559,101782,140268
729560,101782,125272
729561,101782,126504
729562,101782,126391
729563,101782,125197
729564,101783,140272
729565,101783,126028
729566,101783,125140
729567,101783,125110
729568,101783,125083
729569,101786,128645
729570,101786,128646
729571,101786,140273
729572,101786,130584
729573,101786,132489
729574,101787,125437
729575,101787,128688
729576,101787,140274
729577,101787,125197
729578,101788,132458
729579,101788,125089
729580,101788,125095
729581,101789,125437
729582,101789,125388
729583,101789,140268
729584,101789,126850
729585,101789,125174
729586,101790,125110
729587,101790,125293
729588,101790,125089
729589,101790,126504
729590,101790,125093
729591,101790,134197
729592,101791,136607
729593,101791,125155
729594,101791,140275
729595,101791,126336
729596,101791,128271
729597,101791,127083
729598,101791,125313
729599,101791,125140
729600,101791,125197
729601,101791,125112
729602,101792,125197
729603,101793,133876
729604,101793,126370
729605,101793,136929
729606,101793,126371
729607,101794,128238
729608,101794,126452
729609,101795,138514
729610,101795,138095
729611,101795,137377
729612,101796,140276
729613,101796,140277
729614,101796,126593
729615,101796,126336
729616,101796,140278
729617,101796,129685
729618,101797,137568
729619,101798,125432
729620,101798,125110
729621,101799,133678
729622,101799,128347
729623,101799,139407
729624,101799,128391
729625,101799,128675
729626,101799,128400
729627,101799,127429
729628,101799,140279
729629,101799,139410
729630,101799,139411
729631,101800,132388
729632,101800,140280
729633,101800,131585
729634,101800,126766
729635,101800,133221
729636,101800,127826
729637,101800,133216
729638,101800,126298
729639,101800,127083
729640,101800,126850
729641,101801,131362
729642,101801,128374
729643,101801,140281
729644,101801,133678
729645,101801,140282
729646,101801,136607
729647,101801,140283
729648,101801,127391
729649,101801,139369
729650,101801,127824
729651,101802,128374
729652,101802,140204
729653,101802,137078
729654,101802,126694
729655,101802,139410
729656,101802,128347
729657,101802,135222
729658,101802,127682
729659,101802,130241
729660,101802,125382
729661,101803,125093
729662,101803,125434
729663,101803,128322
729664,101803,125174
729665,101804,128389
729666,101804,128374
729667,101804,128381
729668,101804,133618
729669,101804,125161
729670,101805,128630
729671,101805,127895
729672,101805,133849
729673,101805,131412
729674,101805,133592
729675,101805,126313
729676,101806,128918
729677,101806,128645
729678,101806,125651
729679,101806,125229
729680,101806,140284
729681,101807,135089
729682,101808,140285
729683,101808,132647
729684,101808,125522
729685,101808,140286
729686,101810,127429
729687,101811,125174
729688,101812,125448
729689,101812,125293
729690,101812,125095
729691,101812,139793
729692,101812,125197
729693,101813,138112
729694,101813,140287
729695,101814,125437
729696,101814,130288
729697,101814,139112
729698,101814,125373
729699,101814,128687
729700,101814,125174
729701,101815,128400
729702,101815,140288
729703,101815,140289
729704,101815,140290
729705,101815,125705
729706,101815,125087
729707,101815,128147
729708,101815,140291
729709,101815,128236
729710,101815,126806
729711,101816,125705
729712,101817,131362
729713,101817,140292
729714,101817,140293
729715,101817,126965
729716,101817,125705
729717,101817,127102
729718,101817,125197
729719,101817,140294
729720,101818,125437
729721,101818,125164
729722,101818,125095
729723,101819,133684
729724,101819,125437
729725,101819,140295
729726,101819,139296
729727,101819,133584
729728,101819,140296
729729,101819,133681
729730,101819,133556
729731,101819,140297
729732,101819,126367
729733,101820,128381
729734,101820,128382
729735,101820,128396
729736,101820,128384
729737,101820,125890
729738,101820,125802
729739,101820,125095
729740,101821,134676
729741,101821,130241
729742,101821,128398
729743,101821,128347
729744,101821,125987
729745,101821,125284
729746,101821,127228
729747,101821,127238
729748,101821,125439
729749,101821,125197
729750,101822,128345
729751,101822,128400
729752,101822,130241
729753,101822,125161
729754,101822,125197
729755,101822,126452
729756,101823,130241
729757,101823,133625
729758,101823,125987
729759,101823,126599
729760,101823,125161
729761,101823,128385
729762,101823,127373
729763,101823,125174
729764,101823,139295
729765,101824,134676
729766,101824,128410
729767,101824,128397
729768,101824,128396
729769,101824,128400
729770,101824,140298
729771,101824,128404
729772,101824,125298
729773,101824,140299
729774,101824,140300
729775,101825,136614
729776,101825,135135
729777,101825,125293
729778,101825,126324
729779,101825,125110
729780,101825,126474
729781,101825,125427
729782,101825,136508
729783,101825,125420
729784,101825,126407
729785,101826,128400
729786,101826,128392
729787,101826,133631
729788,101826,133720
729789,101826,125705
729790,101826,126452
729791,101826,128332
729792,101826,125110
729793,101826,133615
729794,101827,125264
729795,101827,125651
729796,101827,140301
729797,101827,140302
729798,101827,132821
729799,101827,140303
729800,101827,128347
729801,101827,140304
729802,101827,128396
729803,101827,132078
729804,101828,127868
729805,101828,135135
729806,101828,125293
729807,101828,128942
729808,101828,125093
729809,101828,140305
729810,101828,126407
729811,101828,125522
729812,101829,140306
729813,101829,140307
729814,101830,140308
729815,101830,129772
729816,101830,126052
729817,101830,125095
729818,101830,140309
729819,101830,129385
729820,101831,128374
729821,101831,128410
729822,101831,128414
729823,101831,125161
729824,101831,125130
729825,101831,126599
729826,101831,135168
729827,101831,128385
729828,101831,140310
729829,101832,127155
729830,101833,140311
729831,101833,126958
729832,101833,125386
729833,101833,125197
729834,101833,128477
729835,101840,140312
729836,101840,128786
729837,101841,125277
729838,101842,125140
729839,101848,125140
729840,101848,140309
729841,101848,126560
729842,101850,126031
729843,101852,140313
729844,101853,126014
729845,101853,140314
729846,101853,138126
729847,101853,126850
729848,101853,126020
729849,101853,125161
729850,101853,125277
729851,101854,125155
729852,101854,140315
729853,101854,140316
729854,101854,140317
729855,101854,125110
729856,101854,126839
729857,101854,132473
729858,101855,125351
729859,101856,126209
729860,101856,126965
729861,101856,125095
729862,101857,125079
729863,101857,128342
729864,101857,125166
729865,101857,125089
729866,101857,126024
729867,101861,125110
729868,101861,125174
729869,101862,140318
729870,101862,125174
729871,101863,131362
729872,101863,140319
729873,101863,140226
729874,101864,125164
729875,101864,140320
729876,101864,125079
729877,101864,127669
729878,101864,140321
729879,101864,125095
729880,101866,125322
729881,101866,125140
729882,101867,140322
729883,101867,125389
729884,101867,128616
729885,101868,126417
729886,101868,128396
729887,101868,126406
729888,101868,127795
729889,101870,140323
729890,101871,127777
729891,101871,125218
729892,101871,125439
729893,101872,128409
729894,101872,140324
729895,101872,125651
729896,101872,139100
729897,101872,132482
729898,101872,127826
729899,101872,128147
729900,101872,133713
729901,101872,126965
729902,101872,125174
729903,101873,140325
729904,101873,128664
729905,101873,137809
729906,101873,126336
729907,101874,125174
729908,101875,140326
729909,101875,125197
729910,101875,126965
729911,101875,139081
729912,101875,133254
729913,101875,125095
729914,101875,140327
729915,101875,128332
729916,101875,126385
729917,101876,133503
729918,101876,125093
729919,101876,125484
729920,101879,128459
729921,101879,136607
729922,101879,128374
729923,101879,139282
729924,101879,126113
729925,101879,140328
729926,101880,131380
729927,101880,125328
729928,101880,125293
729929,101881,125161
729930,101882,140329
729931,101882,140330
729932,101882,125651
729933,101882,126409
729934,101882,130067
729935,101882,132257
729936,101882,125297
729937,101882,140331
729938,101882,125174
729939,101882,125705
729940,101883,140332
729941,101883,128665
729942,101883,125651
729943,101883,131892
729944,101883,126806
729945,101883,125472
729946,101883,140333
729947,101883,125277
729948,101883,125140
729949,101884,140334
729950,101884,140335
729951,101884,140336
729952,101884,125653
729953,101885,140337
729954,101885,126782
729955,101891,125329
729956,101891,125313
729957,101892,126596
729958,101893,140338
729959,101893,125804
729960,101897,128430
729961,101902,135078
729962,101902,125130
729963,101904,127500
729964,101904,125329
729965,101904,127564
729966,101904,126060
729967,101904,125313
729968,101904,125789
729969,101905,125093
729970,101907,128466
729971,101907,125506
729972,101907,125095
729973,101909,127561
729974,101910,132648
729975,101910,125140
729976,101913,131151
729977,101913,126209
729978,101915,140339
729979,101915,140340
729980,101915,125313
729981,101916,140341
729982,101916,140342
729983,101916,126105
729984,101916,125406
729985,101917,139539
729986,101917,126029
729987,101917,125313
729988,101917,134283
729989,101920,125368
729990,101920,127215
729991,101920,140343
729992,101921,138635
729993,101921,125198
729994,101922,126029
729995,101923,140344
729996,101923,140345
729997,101923,125653
729998,101923,125536
729999,101924,135078
730000,101924,133769
730001,101924,125427
730002,101924,125130
730003,101925,140346
730004,101925,126432
730005,101926,130952
730006,101926,140347
730007,101926,127391
730008,101926,126451
730009,101926,127782
730010,101926,126474
730011,101926,125160
730012,101926,125093
730013,101926,134231
730014,101927,133768
730015,101927,136647
730016,101927,135078
730017,101927,138592
730018,101927,133769
730019,101927,126047
730020,101927,125202
730021,101927,125368
730022,101928,140348
730023,101928,125298
730024,101928,125484
730025,101929,140349
730026,101929,126801
730027,101929,125093
730028,101929,126804
730029,101929,125230
730030,101929,126796
730031,101934,125280
730032,101934,125197
730033,101934,126047
730034,101934,140350
730035,101934,125418
730036,101935,127465
730037,101936,125329
730038,101936,126067
730039,101936,126060
730040,101936,125519
730041,101936,125434
730042,101936,125174
730043,101936,125456
730044,101936,125940
730045,101937,138567
730046,101937,125787
730047,101938,136647
730048,101938,126413
730049,101938,126414
730050,101938,125369
730051,101938,126165
730052,101938,125174
730053,101939,139526
730054,101939,125456
730055,101941,140351
730056,101941,127160
730057,101941,134570
730058,101941,125313
730059,101943,126793
730060,101943,127446
730061,101943,125456
730062,101943,125798
730063,101943,126357
730064,101943,125689
730065,101943,134283
730066,101943,133729
730067,101944,140352
730068,101944,127154
730069,101945,136644
730070,101945,125484
730071,101945,125406
730072,101945,125093
730073,101945,140353
730074,101945,126060
730075,101945,125160
730076,101945,134231
730077,101945,125534
730078,101945,126124
730079,101946,140354
730080,101946,129590
730081,101946,125174
730082,101946,126047
730083,101947,126793
730084,101948,126169
730085,101949,125264
730086,101949,127419
730087,101949,125280
730088,101949,125456
730089,101949,125201
730090,101949,125160
730091,101950,126793
730092,101950,140355
730093,101950,125404
730094,101950,125313
730095,101951,129607
730096,101951,135099
730097,101951,140356
730098,101951,126765
730099,101951,125140
730100,101952,139539
730101,101952,125340
730102,101952,126097
730103,101952,125130
730104,101952,125406
730105,101952,126033
730106,101953,140357
730107,101953,140358
730108,101953,126168
730109,101954,133768
730110,101954,129653
730111,101954,127400
730112,101954,125313
730113,101954,125093
730114,101954,125796
730115,101954,125112
730116,101956,125376
730117,101956,125404
730118,101956,125286
730119,101957,130840
730120,101957,125090
730121,101958,140359
730122,101958,135793
730123,101958,125093
730124,101959,126486
730125,101959,139811
730126,101959,130922
730127,101959,135268
730128,101959,125272
730129,101959,126504
730130,101959,125415
730131,101960,126560
730132,101960,125671
730133,101963,140360
730134,101963,129168
730135,101963,140361
730136,101963,125375
730137,101964,128289
730138,101964,126226
730139,101964,125110
730140,101964,125373
730141,101964,127170
730142,101965,129151
730143,101965,125159
730144,101965,126432
730145,101967,126226
730146,101967,125715
730147,101967,128201
730148,101967,137305
730149,101968,136346
730150,101968,125443
730151,101968,129179
730152,101969,127655
730153,101970,126839
730154,101972,140362
730155,101972,140363
730156,101972,140364
730157,101972,127164
730158,101972,126847
730159,101972,133427
730160,101972,126841
730161,101972,140365
730162,101972,130524
730163,101972,125159
730164,101973,140366
730165,101973,140367
730166,101973,140368
730167,101973,126835
730168,101973,140369
730169,101973,140370
730170,101973,126766
730171,101973,134915
730172,101973,129412
730173,101973,136087
730174,101974,128289
730175,101974,125989
730176,101974,140371
730177,101974,127170
730178,101974,125368
730179,101974,128803
730180,101974,129378
730181,101974,126630
730182,101974,140372
730183,101974,125102
730184,101975,134998
730185,101975,125988
730186,101976,137312
730187,101976,140373
730188,101976,126619
730189,101976,125110
730190,101976,128634
730191,101976,131006
730192,101976,126432
730193,101976,125197
730194,101977,140374
730195,101977,129412
730196,101977,126247
730197,101977,125373
730198,101977,126743
730199,101977,125796
730200,101978,128745
730201,101978,125293
730202,101979,140375
730203,101979,129141
730204,101979,136465
730205,101979,135089
730206,101979,129405
730207,101979,140376
730208,101979,125473
730209,101979,125159
730210,101979,125110
730211,101979,126025
730212,101980,126847
730213,101980,125988
730214,101981,131603
730215,101981,140377
730216,101981,140378
730217,101981,137298
730218,101981,126067
730219,101981,126247
730220,101981,125376
730221,101981,125796
730222,101981,125262
730223,101981,125197
730224,101982,140379
730225,101982,140380
730226,101982,140381
730227,101982,140382
730228,101982,129332
730229,101982,140383
730230,101982,127083
730231,101982,125197
730232,101982,125159
730233,101982,140384
730234,101984,140385
730235,101984,130455
730236,101984,128234
730237,101984,133623
730238,101984,140386
730239,101984,140387
730240,101984,126232
730241,101984,125705
730242,101984,126244
730243,101984,125616
730244,101985,125443
730245,101985,140388
730246,101985,130458
730247,101985,125159
730248,101985,125293
730249,101985,125161
730250,101985,127316
730251,101985,125373
730252,101985,140389
730253,101986,129482
730254,101986,140364
730255,101986,134896
730256,101986,135377
730257,101986,126047
730258,101986,125277
730259,101987,140390
730260,101987,140391
730261,101987,125127
730262,101987,140392
730263,101987,140393
730264,101987,126716
730265,101987,125293
730266,101987,140394
730267,101987,125521
730268,101987,125930
730269,101988,129515
730270,101988,129514
730271,101988,125427
730272,101989,129401
730273,101989,140395
730274,101989,125373
730275,101989,127115
730276,101989,125473
730277,101990,126835
730278,101990,134835
730279,101990,140396
730280,101990,128427
730281,101990,139950
730282,101990,125110
730283,101990,125089
730284,101990,125095
730285,101991,129091
730286,101991,129359
730287,101991,140397
730288,101991,125482
730289,101991,125988
730290,101991,127986
730291,101991,126287
730292,101992,127117
730293,101992,130463
730294,101992,125293
730295,101992,125373
730296,101993,140398
730297,101993,140399
730298,101993,129544
730299,101993,127655
730300,101993,127098
730301,101993,140400
730302,101993,130463
730303,101993,129187
730304,101993,128745
730305,101993,125375
730306,101994,134929
730307,101994,140401
730308,101994,127356
730309,101994,125293
730310,101994,126743
730311,101994,140402
730312,101994,140403
730313,101994,127410
730314,101995,129404
730315,101995,136465
730316,101995,126742
730317,101995,129187
730318,101995,127187
730319,101995,129173
730320,101995,125738
730321,101995,126732
730322,101995,125110
730323,101995,125375
730324,101996,140404
730325,101996,125988
730326,101996,127578
730327,101996,125095
730328,101997,140405
730329,101997,140406
730330,101997,140407
730331,101997,140408
730332,101997,140409
730333,101997,140410
730334,101997,126226
730335,101997,126258
730336,101997,125418
730337,101997,129234
730338,101998,140411
730339,101998,129177
730340,101998,128289
730341,101998,125159
730342,101998,126938
730343,101998,129549
730344,101998,129294
730345,101999,140412
730346,101999,140413
730347,101999,128553
730348,101999,135030
730349,101999,129147
730350,101999,131581
730351,101999,140414
730352,101999,126393
730353,101999,125293
730354,101999,127180
730355,102000,130467
730356,102000,140415
730357,102000,140416
730358,102000,125159
730359,102000,129642
730360,102000,126024
730361,102000,125469
730362,102000,126062
730363,102000,140417
730364,102001,130458
730365,102001,125293
730366,102002,128745
730367,102002,125110
730368,102002,125376
730369,102003,128435
730370,102003,126432
730371,102003,125988
730372,102003,126287
730373,102003,130819
730374,102004,140418
730375,102004,128290
730376,102004,130228
730377,102004,126247
730378,102005,140419
730379,102005,140420
730380,102005,140364
730381,102005,129177
730382,102005,130457
730383,102005,140421
730384,102005,129412
730385,102005,129191
730386,102005,125434
730387,102005,126336
730388,102006,125079
730389,102006,128342
730390,102006,125293
730391,102006,125089
730392,102006,126099
730393,102006,138565
730394,102006,126504
730395,102006,140422
730396,102007,140423
730397,102007,140424
730398,102007,140425
730399,102007,128298
730400,102007,127092
730401,102008,129076
730402,102008,140426
730403,102008,129545
730404,102008,140427
730405,102008,140428
730406,102008,140429
730407,102008,128289
730408,102008,140430
730409,102008,125463
730410,102008,126911
730411,102009,125127
730412,102009,129589
730413,102009,131817
730414,102009,125293
730415,102009,125418
730416,102009,128250
730417,102010,135090
730418,102010,125110
730419,102010,125796
730420,102010,125130
730421,102010,125689
730422,102010,126307
730423,102011,125110
730424,102011,126062
730425,102011,128206
730426,102012,140431
730427,102012,126226
730428,102012,127127
730429,102012,140432
730430,102013,129401
730431,102013,136465
730432,102013,132821
730433,102013,129339
730434,102013,125473
730435,102013,129144
730436,102013,125376
730437,102013,139640
730438,102015,135100
730439,102015,126437
730440,102015,140433
730441,102015,125140
730442,102016,135099
730443,102017,140434
730444,102017,127390
730445,102018,140435
730446,102018,140436
730447,102018,140437
730448,102018,140438
730449,102018,140439
730450,102018,125197
730451,102018,125313
730452,102018,127390
730453,102018,125093
730454,102018,140440
730455,102019,135099
730456,102019,127782
730457,102021,140441
730458,102021,125110
730459,102021,125714
730460,102022,125293
730461,102022,137370
730462,102022,125362
730463,102023,125467
730464,102023,125090
730465,102023,125229
730466,102024,140442
730467,102024,126329
730468,102024,125520
730469,102024,125174
730470,102027,136886
730471,102027,125293
730472,102027,125373
730473,102027,126504
730474,102028,125292
730475,102028,125310
730476,102028,125482
730477,102029,139653
730478,102029,140443
730479,102029,125140
730480,102030,140444
730481,102030,126754
730482,102030,128175
730483,102030,140445
730484,102030,125474
730485,102030,126393
730486,102030,125110
730487,102031,135099
730488,102031,128576
730489,102031,140446
730490,102031,126801
730491,102031,125093
730492,102031,133712
730493,102031,125174
730494,102031,125140
730495,102032,135883
730496,102033,139960
730497,102033,140445
730498,102033,125110
730499,102034,135099
730500,102035,128175
730501,102035,129689
730502,102035,140445
730503,102035,125374
730504,102035,125310
730505,102035,125110
730506,102036,125111
730507,102038,126836
730508,102039,140445
730509,102039,125277
730510,102040,125476
730511,102042,135099
730512,102042,125286
730513,102042,133712
730514,102044,140447
730515,102044,125814
730516,102044,126343
730517,102044,126440
730518,102044,125475
730519,102044,125161
730520,102044,126209
730521,102044,125236
730522,102044,125197
730523,102045,125174
730524,102046,140448
730525,102047,140449
730526,102047,135099
730527,102047,140450
730528,102047,135883
730529,102047,125293
730530,102047,126024
730531,102048,125089
730532,102048,125087
730533,102048,125093
730534,102049,125310
730535,102050,125277
730536,102052,140451
730537,102052,140452
730538,102052,127102
730539,102052,125835
730540,102053,140453
730541,102053,125651
730542,102053,125093
730543,102053,125095
730544,102054,125472
730545,102056,125194
730546,102057,125355
730547,102062,125397
730548,102062,130836
730549,102065,125212
730550,102065,125090
730551,102066,126597
730552,102067,139282
730553,102073,125090
730554,102074,125293
730555,102075,132096
730556,102075,125194
730557,102076,127591
730558,102076,126066
730559,102076,127648
730560,102077,140454
730561,102077,126108
730562,102078,140455
730563,102078,138738
730564,102078,125258
730565,102078,140456
730566,102078,140457
730567,102078,138706
730568,102078,125110
730569,102078,125454
730570,102079,125322
730571,102079,127621
730572,102079,140458
730573,102079,125588
730574,102079,125846
730575,102079,125427
730576,102080,140459
730577,102080,125397
730578,102080,125110
730579,102080,140460
730580,102080,126970
730581,102080,126066
730582,102080,125715
730583,102081,126054
730584,102081,140461
730585,102081,140462
730586,102081,140463
730587,102081,140464
730588,102081,131969
730589,102081,125193
730590,102081,125395
730591,102081,125513
730592,102082,126526
730593,102082,127628
730594,102082,126295
730595,102084,126608
730596,102086,125437
730597,102086,140465
730598,102086,125388
730599,102086,125197
730600,102086,125397
730601,102086,125140
730602,102086,125436
730603,102086,125542
730604,102086,126504
730605,102086,125174
730606,102087,131616
730607,102087,140466
730608,102087,140467
730609,102087,132583
730610,102087,132322
730611,102087,132062
730612,102087,125095
730613,102087,128075
730614,102088,127344
730615,102088,140468
730616,102088,127601
730617,102088,140469
730618,102089,132253
730619,102089,140470
730620,102089,140471
730621,102089,140472
730622,102089,128080
730623,102089,125110
730624,102089,125130
730625,102092,126054
730626,102094,125452
730627,102094,126108
730628,102094,125671
730629,102094,125361
730630,102095,127946
730631,102095,137845
730632,102095,132129
730633,102095,132821
730634,102095,126260
730635,102095,129047
730636,102095,125413
730637,102095,131591
730638,102095,125291
730639,102095,125293
730640,102096,127485
730641,102096,125160
730642,102096,125427
730643,102096,125194
730644,102096,125140
730645,102096,125095
730646,102097,125507
730647,102097,125286
730648,102098,125663
730649,102100,132129
730650,102100,129047
730651,102100,125957
730652,102100,125160
730653,102100,125110
730654,102100,125175
730655,102100,128495
730656,102100,125236
730657,102101,127344
730658,102101,127658
730659,102101,125998
730660,102101,140473
730661,102101,125174
730662,102101,125908
730663,102101,125197
730664,102102,128459
730665,102102,140474
730666,102102,140475
730667,102102,130900
730668,102102,140260
730669,102102,140476
730670,102102,126806
730671,102102,125161
730672,102102,128460
730673,102102,125871
730674,102103,140477
730675,102103,138844
730676,102103,125083
730677,102103,125477
730678,102103,125484
730679,102103,125463
730680,102105,140478
730681,102106,125671
730682,102107,140479
730683,102107,126600
730684,102107,125194
730685,102107,125957
730686,102108,140480
730687,102109,126603
730688,102109,125140
730689,102109,125351
730690,102109,127087
730691,102110,126604
730692,102111,140481
730693,102114,125538
730694,102115,140482
730695,102115,139166
730696,102115,140483
730697,102115,125765
730698,102117,140484
730699,102117,140485
730700,102117,125284
730701,102121,125277
730702,102122,140486
730703,102122,128781
730704,102122,140487
730705,102124,126097
730706,102125,125225
730707,102125,140488
730708,102125,126534
730709,102126,140489
730710,102126,140490
730711,102126,125148
730712,102126,140491
730713,102126,125110
730714,102126,125112
730715,102126,125771
730716,102127,125286
730717,102127,125804
730718,102129,125225
730719,102129,140492
730720,102129,126534
730721,102129,125212
730722,102130,129102
730723,102130,125277
730724,102130,125420
730725,102130,128434
730726,102131,125174
730727,102132,140493
730728,102132,140494
730729,102132,139166
730730,102132,140495
730731,102132,125745
730732,102132,139172
730733,102132,125765
730734,102132,127238
730735,102132,126452
730736,102132,136519
730737,102133,125653
730738,102134,140496
730739,102134,138428
730740,102134,126693
730741,102134,125987
730742,102136,126091
730743,102136,140497
730744,102136,126060
730745,102136,125202
730746,102136,126118
730747,102137,140441
730748,102137,132645
730749,102138,140498
730750,102138,127231
730751,102138,126097
730752,102142,140499
730753,102142,140500
730754,102142,128132
730755,102142,140501
730756,102144,140502
730757,102145,139074
730758,102145,140503
730759,102145,125340
730760,102145,125987
730761,102145,129672
730762,102146,140504
730763,102146,139167
730764,102146,125863
730765,102146,125340
730766,102147,140505
730767,102148,140506
730768,102148,140507
730769,102148,140483
730770,102148,126410
730771,102148,125600
730772,102148,140508
730773,102150,127653
730774,102150,128166
730775,102150,126569
730776,102150,125175
730777,102151,140509
730778,102151,125538
730779,102151,127073
730780,102152,140510
730781,102152,140511
730782,102152,125533
730783,102152,125796
730784,102152,125140
730785,102154,140494
730786,102155,140496
730787,102155,140512
730788,102155,138428
730789,102155,126097
730790,102155,140328
730791,102156,127630
730792,102156,127344
730793,102156,125518
730794,102156,125592
730795,102156,125197
730796,102157,140513
730797,102157,140507
730798,102157,140514
730799,102157,140515
730800,102157,140516
730801,102157,125538
730802,102159,126102
730803,102159,125174
730804,102159,126425
730805,102159,126148
730806,102160,140496
730807,102160,140512
730808,102160,140517
730809,102160,138428
730810,102160,126693
730811,102160,140518
730812,102161,140519
730813,102161,135302
730814,102161,125729
730815,102162,125987
730816,102163,140520
730817,102163,140521
730818,102163,138073
730819,102163,125593
730820,102163,126520
730821,102163,125212
730822,102166,140522
730823,102167,140496
730824,102167,140512
730825,102167,140517
730826,102167,138428
730827,102167,126097
730828,102167,140328
730829,102167,126693
730830,102168,125199
730831,102169,140523
730832,102169,140524
730833,102169,125161
730834,102169,128133
730835,102169,125175
730836,102169,128370
730837,102169,125174
730838,102169,140525
730839,102171,128038
730840,102179,128675
730841,102179,129284
730842,102179,125472
730843,102179,125802
730844,102180,134087
730845,102180,134447
730846,102180,140526
730847,102180,126958
730848,102180,126806
730849,102180,127187
730850,102180,125197
730851,102182,125386
730852,102183,140527
730853,102183,140528
730854,102183,140529
730855,102183,135302
730856,102183,125305
730857,102183,140530
730858,102183,125819
730859,102183,139177
730860,102183,125705
730861,102184,125159
730862,102184,125174
730863,102184,125110
730864,102184,125197
730865,102185,140531
730866,102185,140532
730867,102185,140533
730868,102185,125705
730869,102186,126801
730870,102187,131585
730871,102187,133725
730872,102187,140534
730873,102187,126474
730874,102187,126403
730875,102188,134447
730876,102189,128497
730877,102189,126806
730878,102189,125705
730879,102189,125536
730880,102189,127187
730881,102189,140212
730882,102190,125174
730883,102191,125802
730884,102191,140198
730885,102191,129284
730886,102192,140535
730887,102193,140536
730888,102193,128001
730889,102193,125373
730890,102194,128374
730891,102194,128400
730892,102194,140537
730893,102194,128391
730894,102194,133619
730895,102194,126698
730896,102194,125987
730897,102195,139303
730898,102195,134676
730899,102195,128384
730900,102195,126452
730901,102195,125106
730902,102196,127236
730903,102196,140218
730904,102196,125434
730905,102197,128374
730906,102197,139303
730907,102197,135167
730908,102197,128391
730909,102197,139295
730910,102197,125197
730911,102197,125202
730912,102198,128459
730913,102198,139285
730914,102198,128675
730915,102198,128460
730916,102198,126783
730917,102198,125802
730918,102199,128374
730919,102199,128409
730920,102199,139114
730921,102199,128381
730922,102199,133725
730923,102199,139314
730924,102199,140538
730925,102199,139257
730926,102199,140539
730927,102199,128391
730928,102200,140540
730929,102200,127578
730930,102203,125388
730931,102203,125653
730932,102204,140541
730933,102204,140260
730934,102204,125293
730935,102204,125161
730936,102204,125802
730937,102205,126743
730938,102205,125277
730939,102205,128687
730940,102207,128374
730941,102207,135206
730942,102207,125705
730943,102207,125193
730944,102207,128385
730945,102207,125197
730946,102208,128385
730947,102210,125130
730948,102211,127812
730949,102211,125373
730950,102211,125130
730951,102211,125159
730952,102211,140542
730953,102212,140543
730954,102212,140544
730955,102212,140545
730956,102212,140546
730957,102212,127039
730958,102212,140547
730959,102212,140548
730960,102212,140549
730961,102212,136625
730962,102212,127805
730963,102213,126209
730964,102213,125286
730965,102213,126801
730966,102214,125536
730967,102215,140550
730968,102215,126854
730969,102215,140551
730970,102215,140552
730971,102215,126751
730972,102215,126698
730973,102215,135168
730974,102215,125161
730975,102215,126209
730976,102215,130316
730977,102216,126698
730978,102218,140553
730979,102218,125467
730980,102218,140541
730981,102219,127812
730982,102219,125320
730983,102219,125159
730984,102219,125373
730985,102219,125482
730986,102219,125130
730987,102220,128459
730988,102220,139400
730989,102220,125739
730990,102220,125362
730991,102220,125293
730992,102220,140554
730993,102220,125802
730994,102220,128678
730995,102221,140555
730996,102221,140556
730997,102222,125362
730998,102222,126958
730999,102222,125197
731000,102223,128381
731001,102224,133625
731002,102224,128675
731003,102224,125987
731004,102225,140215
731005,102225,125293
731006,102225,125087
731007,102225,125090
731008,102225,125340
731009,102225,125362
731010,102225,136855
731011,102226,125644
731012,102227,138556
731013,102227,140557
731014,102227,140558
731015,102228,140559
731016,102228,137336
731017,102228,126336
731018,102229,136624
731019,102229,125221
731020,102229,140560
731021,102229,139438
731022,102229,127844
731023,102229,137336
731024,102229,138147
731025,102229,125229
731026,102229,127087
731027,102230,125339
731028,102231,138107
731029,102231,127326
731030,102231,126877
731031,102232,140561
731032,102232,140562
731033,102232,125090
731034,102233,130247
731035,102233,138521
731036,102233,125174
731037,102234,125281
731038,102235,140563
731039,102235,127324
731040,102235,137336
731041,102235,125281
731042,102235,130247
731043,102236,139629
731044,102236,130247
731045,102236,133920
731046,102236,125455
731047,102236,140564
731048,102237,140565
731049,102237,127329
731050,102237,138513
731051,102238,140566
731052,102238,140567
731053,102238,138152
731054,102238,137336
731055,102238,125976
731056,102238,125415
731057,102239,128404
731058,102239,140568
731059,102239,140569
731060,102239,140570
731061,102239,140571
731062,102239,126181
731063,102239,140572
731064,102239,140573
731065,102239,140574
731066,102240,140556
731067,102240,126406
731068,102240,125386
731069,102241,131740
731070,102242,140575
731071,102242,128391
731072,102242,140576
731073,102242,140298
731074,102242,125161
731075,102242,125705
731076,102243,140577
731077,102243,140578
731078,102243,140256
731079,102243,126452
731080,102243,131740
731081,102244,125281
731082,102244,126877
731083,102244,125868
731084,102245,136870
731085,102245,128404
731086,102245,129102
731087,102245,140568
731088,102245,140570
731089,102245,125161
